1306,M,null
1312,S,F,org.junit.runners.ParentRunner$1,schedule,ParentRunner.java,79
1312,S,F,org.junit.runners.ParentRunner,runChildren,ParentRunner.java,329
1312,S,F,org.junit.runners.ParentRunner,access$100,ParentRunner.java,66
1312,S,F,org.junit.runners.ParentRunner$2,evaluate,ParentRunner.java,293
1312,S,F,org.junit.runners.ParentRunner$3,evaluate,ParentRunner.java,306
1312,S,F,org.junit.runners.ParentRunner,run,ParentRunner.java,413
1312,S,F,org.apache.maven.surefire.junit4.JUnit4Provider,execute,JUnit4Provider.java,252
1312,S,F,org.apache.maven.surefire.junit4.JUnit4Provider,executeTestSet,JUnit4Provider.java,141
1312,S,F,org.apache.maven.surefire.junit4.JUnit4Provider,invoke,JUnit4Provider.java,112
1312,S,T,jdk.internal.reflect.NativeMethodAccessorImpl,invoke0,NativeMethodAccessorImpl.java,-2
1312,S,F,jdk.internal.reflect.NativeMethodAccessorImpl,invoke,NativeMethodAccessorImpl.java,62
1312,S,F,jdk.internal.reflect.DelegatingMethodAccessorImpl,invoke,DelegatingMethodAccessorImpl.java,43
1312,S,F,java.lang.reflect.Method,invoke,Method.java,566
1312,S,F,org.apache.maven.surefire.util.ReflectionUtils,invokeMethodWithArray,ReflectionUtils.java,189
1312,S,F,org.apache.maven.surefire.booter.ProviderFactory$ProviderProxy,invoke,ProviderFactory.java,165
1312,S,F,org.apache.maven.surefire.booter.ProviderFactory,invokeProvider,ProviderFactory.java,85
1312,S,F,org.apache.maven.surefire.booter.ForkedBooter,runSuitesInProcess,ForkedBooter.java,115
1312,S,F,org.apache.maven.surefire.booter.ForkedBooter,main,ForkedBooter.java,75
9426,M,null
9426,CS,0
9426,S,F,soba.util.IntStack,pop,IntStack.java,55
9426,S,F,soba.util.IntStackTest,testStack,IntStackTest.java,34
9426,S,T,jdk.internal.reflect.NativeMethodAccessorImpl,invoke0,NativeMethodAccessorImpl.java,-2
9426,S,F,jdk.internal.reflect.NativeMethodAccessorImpl,invoke,NativeMethodAccessorImpl.java,62
9426,S,F,jdk.internal.reflect.DelegatingMethodAccessorImpl,invoke,DelegatingMethodAccessorImpl.java,43
9426,S,F,java.lang.reflect.Method,invoke,Method.java,566
9426,S,F,org.junit.runners.model.FrameworkMethod$1,runReflectiveCall,FrameworkMethod.java,59
9426,S,F,org.junit.internal.runners.model.ReflectiveCallable,run,ReflectiveCallable.java,12
9426,S,F,org.junit.runners.model.FrameworkMethod,invokeExplosively,FrameworkMethod.java,56
9426,S,F,org.junit.internal.runners.statements.InvokeMethod,evaluate,InvokeMethod.java,17
9426,S,F,org.junit.runners.ParentRunner$3,evaluate,ParentRunner.java,306
9426,S,F,org.junit.runners.BlockJUnit4ClassRunner$1,evaluate,BlockJUnit4ClassRunner.java,100
9426,S,F,org.junit.runners.ParentRunner,runLeaf,ParentRunner.java,366
9426,S,F,org.junit.runners.BlockJUnit4ClassRunner,runChild,BlockJUnit4ClassRunner.java,103
9426,S,F,org.junit.runners.BlockJUnit4ClassRunner,runChild,BlockJUnit4ClassRunner.java,63
9426,S,F,org.junit.runners.ParentRunner$4,run,ParentRunner.java,331
9426,S,F,org.junit.runners.ParentRunner$1,schedule,ParentRunner.java,79
9426,S,F,org.junit.runners.ParentRunner,runChildren,ParentRunner.java,329
9426,S,F,org.junit.runners.ParentRunner,access$100,ParentRunner.java,66
9426,S,F,org.junit.runners.ParentRunner$2,evaluate,ParentRunner.java,293
9426,S,F,org.junit.runners.ParentRunner$3,evaluate,ParentRunner.java,306
9426,S,F,org.junit.runners.ParentRunner,run,ParentRunner.java,413
9426,S,F,org.apache.maven.surefire.junit4.JUnit4Provider,execute,JUnit4Provider.java,252
9426,S,F,org.apache.maven.surefire.junit4.JUnit4Provider,executeTestSet,JUnit4Provider.java,141
9426,S,F,org.apache.maven.surefire.junit4.JUnit4Provider,invoke,JUnit4Provider.java,112
9426,S,T,jdk.internal.reflect.NativeMethodAccessorImpl,invoke0,NativeMethodAccessorImpl.java,-2
9426,S,F,jdk.internal.reflect.NativeMethodAccessorImpl,invoke,NativeMethodAccessorImpl.java,62
9426,S,F,jdk.internal.reflect.DelegatingMethodAccessorImpl,invoke,DelegatingMethodAccessorImpl.java,43
9426,S,F,java.lang.reflect.Method,invoke,Method.java,566
9426,S,F,org.apache.maven.surefire.util.ReflectionUtils,invokeMethodWithArray,ReflectionUtils.java,189
9426,S,F,org.apache.maven.surefire.booter.ProviderFactory$ProviderProxy,invoke,ProviderFactory.java,165
9426,S,F,org.apache.maven.surefire.booter.ProviderFactory,invokeProvider,ProviderFactory.java,85
9426,S,F,org.apache.maven.surefire.booter.ForkedBooter,runSuitesInProcess,ForkedBooter.java,115
9426,S,F,org.apache.maven.surefire.booter.ForkedBooter,main,ForkedBooter.java,75
9427,M,null
9427,CS,0
9427,S,F,soba.util.IntStack,peek,IntStack.java,68
9427,S,F,soba.util.IntStackTest,testStack,IntStackTest.java,39
9427,S,T,jdk.internal.reflect.NativeMethodAccessorImpl,invoke0,NativeMethodAccessorImpl.java,-2
9427,S,F,jdk.internal.reflect.NativeMethodAccessorImpl,invoke,NativeMethodAccessorImpl.java,62
9427,S,F,jdk.internal.reflect.DelegatingMethodAccessorImpl,invoke,DelegatingMethodAccessorImpl.java,43
9427,S,F,java.lang.reflect.Method,invoke,Method.java,566
9427,S,F,org.junit.runners.model.FrameworkMethod$1,runReflectiveCall,FrameworkMethod.java,59
9427,S,F,org.junit.internal.runners.model.ReflectiveCallable,run,ReflectiveCallable.java,12
9427,S,F,org.junit.runners.model.FrameworkMethod,invokeExplosively,FrameworkMethod.java,56
9427,S,F,org.junit.internal.runners.statements.InvokeMethod,evaluate,InvokeMethod.java,17
